Origin_City,Destination_City,Distance_km,Vehicle_Type,Fuel_Consumption_ltr,Delivery_Time_hrs,Passenger_Count,Freight_Weight_tons,Accident_Occurred,Safety_Rating
Coimbatore,Madurai,304,Car,7.25596487195347,19.03085928023499,10,18.50094284773373,0,4.371646882630873
Madurai,Chennai,342,Van,35.60487231748578,20.011387113780486,7,17.43549215596734,1,5.408355210950335
Kanchipuram,Coimbatore,231,Bus,12.33412412761123,18.47103245109583,10,13.726987138660506,0,1.6855037409171634
Madurai,Tirunelveli,114,Truck,7.091666444435282,7.365326212949214,45,19.554134031158224,1,7.863691724877165
Chennai,Thoothukudi,339,Van,11.146470537130071,3.6759005168536665,48,7.92632078581866,1,8.49542935576794
Erode,Erode,120,Van,37.32461710367404,2.024252094653661,31,9.51670442044125,0,7.216170010620329
Vellore,Kanchipuram,463,Van,24.85730630052141,23.299681846624186,19,7.754480454509208,1,9.894528224419956
Thoothukudi,Salem,131,Bus,6.435591527647423,9.94917490818635,29,18.69511523003164,0,9.2087880442479
Tirunelveli,Chennai,341,Bus,26.425309933998648,22.02894152805582,11,15.692343537314503,0,6.380598898098871
Thoothukudi,Salem,52,Truck,49.47118996988684,10.26965342820139,35,19.177660831822703,0,9.037708461503392
Salem,Chennai,335,Truck,5.026315094593363,20.032734093232477,12,16.74954358216462,0,8.316068467158743
Tirunelveli,Kanchipuram,105,Truck,47.017338588551205,15.872334723721892,23,2.8573959672180402,1,1.4656966918681058
Madurai,Coimbatore,364,Truck,31.458984569417012,20.968661077749072,44,18.630383819934515,1,9.146236619605903
Erode,Tirunelveli,62,Truck,21.827270286722094,2.6212330398901544,35,10.334622032884933,0,1.2078952586088505
Madurai,Chennai,73,Bus,22.91802816571556,11.758931848107967,39,10.017119325220625,0,8.270091439624064
Erode,Tirunelveli,120,Truck,45.22598193511979,13.988508073494522,34,4.118407998512851,0,3.558226973547665
Coimbatore,Madurai,138,Truck,35.446836195232684,14.820361624195241,10,17.010107711925556,1,2.8293216472339733
Kanchipuram,Salem,46,Bus,19.88696789367997,8.330836891846161,40,11.275934327772662,1,6.146793697336119
Vellore,Salem,418,Van,38.56685745237687,15.245700026215843,9,5.939643313209196,0,6.00540766392242
Thoothukudi,Vellore,77,Car,41.680591135116785,23.499789237338756,29,9.205336242607306,0,3.277363985630561
Coimbatore,Thoothukudi,312,Van,37.367603676530216,19.94828394718311,5,1.5834617395782074,1,8.8128138010252
Salem,Madurai,75,Truck,20.54713679218614,19.11971734510501,23,8.773613811421642,0,2.4173393079706957
Trichy,Kanchipuram,365,Truck,47.42082779513837,6.259713865635106,5,10.569422255011105,0,5.866684756482208
Vellore,Vellore,319,Van,24.910806578573496,1.7451405697859963,19,8.692047817900615,0,3.2504038442467795
Kanchipuram,Erode,495,Truck,49.846695211356945,20.940920326694343,1,7.595014836797992,1,2.6442304975603594
Kanchipuram,Tirunelveli,388,Bus,17.3456057277352,13.172119896633449,18,17.799218085296776,0,1.0221630615819672
Thoothukudi,Tirunelveli,29,Car,42.08121975728145,18.65125555308421,6,6.072148005612201,1,8.588448997233117
Erode,Salem,439,Truck,45.9535214726552,11.023268185675995,43,8.438076022833936,0,5.700430811081226
Kanchipuram,Salem,466,Van,8.051361802866335,4.592200274270832,32,1.0423270164285612,0,4.232919204607887
Erode,Thoothukudi,180,Bus,17.896907764729264,2.3192607527146283,46,6.846751185514411,1,3.420375385221035
Thoothukudi,Tirunelveli,67,Van,36.25099136750567,16.69938920975163,40,15.130389983279583,0,5.756840013967436
Salem,Salem,140,Bus,29.040510118493717,19.242706062882927,39,17.07775753997597,1,5.978632154901901
Erode,Erode,221,Van,10.664170911974484,4.453460623189508,28,13.37616759322975,0,5.486167724112288
Vellore,Kanchipuram,289,Truck,21.700709444385964,18.89243576349946,11,2.01827707055649,0,2.120211271551172
Kanchipuram,Chennai,488,Van,29.124375203524597,18.70399316877873,39,8.232775734515393,0,8.957063127544533
Coimbatore,Vellore,184,Car,47.78763361278039,12.561730149849923,31,2.768946950086923,0,7.545023735550454
Madurai,Salem,10,Car,38.63989245728556,6.083171901837213,12,1.3577040463985055,0,8.855194762234763
Salem,Thoothukudi,113,Bus,49.68262215202189,7.478363268229081,48,19.08109562732435,0,4.423252487331476
Thoothukudi,Madurai,387,Car,13.799757611932574,12.157812718162234,30,4.851815332006496,1,9.02267613844416
Madurai,Coimbatore,298,Car,45.87245904528211,19.842460839943524,8,1.1522382975170316,1,6.276650821679309
Tirunelveli,Tirunelveli,292,Car,40.312089125248676,7.615480440418622,8,10.540529564172997,0,2.2623924807584954
Salem,Coimbatore,274,Truck,42.672954881153544,12.333625139841713,31,7.830518899686233,1,2.323490451493216
Thoothukudi,Thoothukudi,398,Car,24.976777063033865,23.75462565666438,44,4.9802907952470115,0,2.6471988843444607
Salem,Trichy,435,Bus,44.56973884434856,23.465256791952335,3,12.240411889500633,1,6.396349582755376
Madurai,Trichy,150,Truck,14.670604776959507,17.25694221157981,17,16.710154958737363,1,3.334086352112765
Thoothukudi,Madurai,103,Bus,30.16916988402894,3.7959138297831796,20,16.88832941522951,1,1.282592376553347
Thoothukudi,Chennai,409,Van,15.338034492780807,13.557204168516984,34,19.90104510172317,1,5.011723923241188
Tirunelveli,Thoothukudi,71,Bus,45.864267586107665,18.364433370077872,25,18.654131274143662,1,5.492815070187438
Tirunelveli,Thoothukudi,169,Van,18.242379727776758,15.950467702551165,22,14.869749679225986,1,5.812655878427038
Salem,Erode,58,Van,44.18881019474293,15.909245258810504,1,10.848094818792244,1,7.205559008296568
Vellore,Kanchipuram,283,Truck,39.45031791641523,21.37200154078447,40,10.212204305760041,1,5.990988332126408
Erode,Erode,351,Van,44.36896368259374,12.7166361180975,3,8.557911318527056,0,9.76491618617345
Trichy,Coimbatore,295,Bus,11.882968887706086,17.111195442733024,27,17.409355732358623,0,4.908736758726633
Thoothukudi,Erode,433,Van,21.650276297547805,11.203010379738544,21,6.157003954487698,1,4.43586191586862
Tirunelveli,Erode,190,Bus,18.866895839820337,14.275810238211708,33,4.466720065779574,0,6.622040945001498
Thoothukudi,Kanchipuram,443,Bus,14.14320917330008,1.099821988822866,22,18.905199880149418,1,9.93426376292101
Kanchipuram,Vellore,322,Truck,29.220481674355163,2.8621181192688296,3,19.808656392476532,0,4.999411636556118
Kanchipuram,Trichy,385,Bus,39.8602031716,5.006034477697958,6,8.072020012236427,1,6.789041857429495
Salem,Kanchipuram,393,Truck,46.46728376452662,9.430956548204355,46,13.143840181049981,1,6.836068981164357
Trichy,Tirunelveli,223,Bus,25.237588451554018,12.460803492586674,35,11.714266657580314,0,2.6741822937047557
Tirunelveli,Erode,259,Truck,29.229563883777963,12.373056117089776,46,18.809445892205616,0,8.97485608413157
Thoothukudi,Vellore,115,Van,34.41593919565755,14.5006048980609,42,3.955393384648646,1,6.807871026616096
Madurai,Salem,13,Truck,37.15733803336181,10.653485642713978,49,9.079512140834185,0,3.846771695509169
Thoothukudi,Vellore,211,Car,7.115964586242747,12.275449627786724,29,13.507297911556073,0,8.241045424753828
Thoothukudi,Chennai,132,Bus,23.31184898365736,15.872708446554055,49,7.5183470513946595,0,2.4635433627743146
Madurai,Madurai,109,Van,35.010585687316386,5.236944607583922,13,7.994812905157557,0,3.6477522613979936
Salem,Trichy,408,Truck,25.170223544866857,20.064486912190343,23,5.34624531170788,1,7.49898277300432
Salem,Trichy,186,Car,32.63090722472876,13.168134865016542,12,16.80392786022099,0,3.7769241970272667
Madurai,Erode,442,Van,32.7995332169212,21.80358549544433,39,4.086123875404091,0,8.513444842533216
Salem,Thoothukudi,284,Van,43.91419721384784,6.704129105979109,20,12.388932708446742,1,9.286947500169118
Tirunelveli,Erode,293,Van,20.462162507517185,15.551364472946855,46,13.094349971234628,1,9.294282570770552
Chennai,Thoothukudi,266,Truck,5.95595578158926,4.744339183509487,41,3.7257716342411005,1,6.550539862352133
Trichy,Tirunelveli,42,Bus,37.074899292545105,20.438944378361292,15,4.769064364935442,0,5.0645037049438235
Trichy,Thoothukudi,288,Car,49.93556906417511,16.20554431484092,48,8.65219896787062,1,7.875895800998454
Tirunelveli,Tirunelveli,207,Bus,27.31175706351441,1.7014201314883617,38,19.985847957386557,0,6.014209220015991
Tirunelveli,Salem,140,Truck,32.21831539358432,20.79823035342188,30,2.659695676547044,0,7.209728842264482
Erode,Thoothukudi,337,Van,10.762532250618458,6.653328068731119,8,13.840322938390832,1,2.8360694552670385
Trichy,Coimbatore,421,Truck,45.68988536366625,4.257017546141891,15,14.002428671893957,0,5.752753387883848
Tirunelveli,Kanchipuram,102,Bus,17.797393655610026,7.824497542892785,23,12.00221068015318,1,3.037569218461887
Salem,Vellore,56,Bus,40.761615852049005,6.9659133549394205,30,17.52901632225163,0,5.429937585373455
Vellore,Kanchipuram,409,Truck,25.84030568746555,2.766707594535221,23,17.228507728305665,1,2.772279215403646
Thoothukudi,Vellore,477,Bus,14.41057610634437,3.0158299588568527,11,11.486634110188815,1,1.8325938371902724
Chennai,Chennai,71,Truck,41.20396911170371,14.516877380348294,40,5.146981392301457,0,6.240690792204395
Vellore,Salem,171,Bus,18.27419071794695,8.023553448233876,33,3.7166068701081496,0,7.328677129834716
Kanchipuram,Kanchipuram,10,Bus,17.244745232045606,3.8294482275764774,8,3.4487909620507784,1,4.803907284678915
Madurai,Kanchipuram,311,Bus,32.214262111842416,6.505956344583667,34,10.435706442102992,1,9.545881739152387
Coimbatore,Salem,290,Car,9.717740615939658,5.107574382742501,25,15.131401510568345,1,3.027059866368065
Tirunelveli,Tirunelveli,305,Car,49.59284298250272,23.53801317060802,12,2.984352891042134,0,9.531881784107279
Chennai,Chennai,178,Bus,11.494351104908185,10.579638121678428,13,2.149870011361814,0,5.299379767229522
Coimbatore,Trichy,75,Van,42.00862822817854,18.321900737241872,6,4.01947081089947,0,5.996576938639331
Kanchipuram,Thoothukudi,277,Van,16.95542792070922,20.0633651753025,19,7.568415235955954,1,5.252986731445029
Tirunelveli,Chennai,498,Truck,13.220553591449706,6.832640003031665,40,6.538377984370312,1,4.036838075216629
Trichy,Salem,381,Truck,15.332863671604171,5.305797113290304,34,0.6658456839419422,1,6.706086249764508
Vellore,Chennai,186,Van,49.841341794364936,10.534728454369642,29,7.565218685553491,0,3.4907086777973997
Chennai,Vellore,339,Bus,36.412338015873544,7.892813559662803,31,6.830085636018689,1,6.584539937138274
Chennai,Chennai,356,Car,49.874373803163394,5.520611333659937,17,13.385585844758653,0,1.5389811368266086
Coimbatore,Madurai,203,Bus,17.271563897782233,17.96995214641554,10,9.003559164939153,0,5.779932557333588
Madurai,Erode,198,Truck,44.83124536347352,11.155129400834607,11,14.79961259044927,1,8.651379026092933
Coimbatore,Tirunelveli,471,Car,31.961005181374038,12.556168375674797,23,14.729343500819219,0,9.567839196297793
Coimbatore,Thoothukudi,323,Van,21.22313254363044,15.222687776818798,34,15.205344109392112,1,7.185368655739005
Madurai,Trichy,287,Bus,48.884872113926185,8.094253449837653,13,9.208441315524444,1,3.3712905220985125
Madurai,Chennai,337,Truck,15.858332868056639,1.3186538549017142,29,3.5262588187207666,1,3.4434134246424835
Vellore,Tirunelveli,160,Car,40.15978310887975,9.4294749278016,39,19.61561384082054,0,3.9217571170741126
Chennai,Coimbatore,39,Truck,13.886715669047394,10.85714700927238,14,5.186151609651116,1,7.07161047553944
Madurai,Chennai,206,Car,38.459027421091314,17.488081208678892,31,0.8113853830157531,0,6.130118141011534
Thoothukudi,Trichy,431,Bus,27.25111420731992,7.84753014892526,9,15.022839784375643,0,8.18561894614113
Salem,Madurai,463,Van,22.49547320339551,2.7368988264776033,8,18.971103199708253,0,3.6878143121884777
Madurai,Tirunelveli,394,Van,29.77077308322481,17.836802023268106,41,10.779210512183825,1,7.650966874830574
Salem,Vellore,430,Van,44.658354971420714,1.2215175708050188,37,16.918331117109553,1,3.373764078102117
Madurai,Thoothukudi,469,Truck,46.18927204973562,5.730806565055984,33,18.323380980417053,1,9.685730683332963
Madurai,Chennai,270,Bus,9.903909406403374,9.138067272655466,38,18.770770984888703,1,5.9249382967190565
Vellore,Madurai,53,Truck,9.110223813113379,17.001069044638488,17,12.115217045790649,0,9.614369977754105
Coimbatore,Trichy,192,Truck,13.892200689095377,9.287185092440552,28,10.43797463562903,1,6.740293162970917
Vellore,Madurai,475,Car,13.252987462856117,12.960745657744125,14,10.757126611506076,1,3.0580171207957285
Trichy,Thoothukudi,131,Van,20.714537406112484,9.894739537068144,31,3.718979348578329,1,9.159807200255676
Salem,Coimbatore,297,Car,30.1898915935653,12.552214802353468,48,9.507818422660046,1,4.339511594566833
Trichy,Madurai,281,Bus,38.93089164509575,12.609349515742212,35,4.820455289421497,0,9.323421389994538
Vellore,Tirunelveli,343,Van,6.549911957703564,12.597112650697422,36,15.387437270482456,1,4.829342981974553
Tirunelveli,Salem,46,Van,17.316374803815528,23.382683954070345,2,16.518174235757744,1,1.7698878310032595
Tirunelveli,Thoothukudi,270,Car,17.485879490809307,16.25290405481807,41,13.28350881974682,0,2.141517437321557
Coimbatore,Thoothukudi,193,Car,32.91770510208245,12.585770631233341,6,3.7866218402518137,1,8.43351922310193
Erode,Coimbatore,411,Van,39.29191527519432,10.96802727359262,26,5.784086537133115,0,6.318259328069198
Erode,Vellore,431,Truck,32.686670789252325,21.10005226228497,39,3.292562223034729,0,1.3109937849944
Madurai,Erode,431,Van,9.753670821696074,8.227762058538325,32,17.185685868880874,0,9.63029675127721
Chennai,Madurai,287,Truck,28.886038303553082,12.438683832669211,4,6.175353591579671,1,5.631280713562662
Thoothukudi,Tirunelveli,196,Truck,26.584505000242963,13.904084655817424,14,14.921390521918791,1,5.861470616922146
Coimbatore,Tirunelveli,37,Van,14.577556160010426,15.393612321450973,44,0.7133142315521015,0,2.76000265189772
Madurai,Trichy,439,Car,40.78668878874071,2.304758582850671,13,4.937151634029961,0,6.167652056205944
Tirunelveli,Vellore,198,Van,32.35394427252983,7.990125266025596,44,14.499398917389682,1,4.6712664911200505
Chennai,Coimbatore,62,Car,47.64742922210782,18.519839418414282,4,14.216417811260953,1,3.9382708289668726
Coimbatore,Coimbatore,343,Bus,32.1935761198113,20.951333695367758,1,11.62547352075165,1,1.0959333914204055
Thoothukudi,Tirunelveli,316,Truck,5.722685833981325,9.972229678587626,14,15.99054962840524,1,1.8061371990564963
Erode,Erode,342,Van,32.03768089779669,23.46227916245948,22,16.89130541954514,0,4.350453020992792
Tirunelveli,Kanchipuram,458,Bus,47.72691991467203,22.357756346141617,13,16.293620121195904,0,2.705420101087149
Vellore,Vellore,214,Truck,38.24237783648921,10.381386915573412,2,11.057727755307239,0,5.662283111513248
Coimbatore,Tirunelveli,26,Van,45.91111050608739,3.6993898039787685,33,8.558531120620463,1,7.805018625210156
Salem,Kanchipuram,10,Bus,19.637638218297557,4.072495155894671,29,19.76038187159514,0,8.046589027076886
Trichy,Tirunelveli,416,Truck,28.304403949553986,12.483840467428179,40,2.5816593025857353,1,2.183927061102721
Vellore,Kanchipuram,116,Van,24.099803168709077,8.437981915789415,14,12.493794577343188,1,7.771044731857586
Salem,Thoothukudi,338,Truck,9.296432047515665,15.039038830498551,25,4.96972496963448,0,3.1926882034961386
Thoothukudi,Kanchipuram,126,Car,42.11970611655108,10.653207276311147,27,3.3587967294099177,0,4.351557181307772
Erode,Trichy,420,Bus,27.521784959919263,2.9475362802743623,48,0.5550838500481311,0,8.71524019510008
Coimbatore,Coimbatore,337,Van,44.50425996440987,19.78445261884832,28,6.634049909772242,1,1.8999352989193228
Madurai,Erode,211,Bus,5.072277117014408,23.662817093402793,5,4.491559411632739,0,8.974562495500345
Vellore,Tirunelveli,173,Bus,28.563170035668414,15.503779041189304,40,10.285177531751522,1,8.012726627529338
Erode,Kanchipuram,387,Van,17.780687945198633,23.090417021181917,42,12.37144674340388,0,8.402741613774888
Coimbatore,Salem,431,Car,5.980484198966897,15.468106028991492,24,2.5343982111574612,1,2.8526240331429102
Tirunelveli,Salem,181,Van,40.30248503464342,1.410275147748076,18,3.9378280813825617,1,1.3433272402427852
Tirunelveli,Coimbatore,78,Truck,48.65845094895929,9.626563896748763,18,0.8955720728937124,0,9.800129308046909
Chennai,Chennai,152,Bus,26.049652538596987,9.630572467402395,16,19.967742076988255,1,6.840169070564508
Kanchipuram,Trichy,114,Van,36.316376011773144,20.980599444267472,21,10.24165161774571,1,1.2802278933508482
Trichy,Vellore,471,Van,25.19033077775275,15.166714885466309,7,10.783925025782873,1,4.8024650678207506
Tirunelveli,Salem,93,Van,20.174634075789335,19.728484929390525,32,6.846007194163925,1,6.890027646795371
Vellore,Kanchipuram,200,Truck,48.0072677668313,8.946514758476125,17,10.147254066775362,1,1.0896977078010055
Coimbatore,Vellore,145,Car,39.82672653861899,16.267349570614417,26,19.725360261441747,1,8.152068588406618
Chennai,Madurai,411,Truck,33.47778707733146,19.261585410616878,28,11.3868981509607,0,5.964590585314781
Kanchipuram,Salem,269,Van,34.56707008984809,17.13042180274431,33,7.512324701698944,0,5.99326206379868
Vellore,Thoothukudi,300,Bus,25.973802467959356,4.440205415726519,39,17.873031051482037,1,8.191928208368093
Kanchipuram,Coimbatore,145,Van,7.201166154344584,20.328540541129023,5,17.76512559919734,0,4.075677034804041
Chennai,Thoothukudi,193,Car,20.336752553492857,12.388470815758192,10,16.680049117467636,1,4.531117950713526
Vellore,Trichy,412,Car,10.648681014080609,5.304180204038695,49,13.115333971233815,1,5.6481372576839295
Erode,Salem,407,Bus,5.047561012287913,12.563656759042761,49,11.52985809842459,0,3.635589357718627
Coimbatore,Thoothukudi,37,Bus,11.659912037460229,2.455520112181329,2,17.315060800798175,1,4.3964161861615185
Tirunelveli,Coimbatore,294,Car,34.44204860804368,22.64946460793313,12,0.8327387335296192,0,7.591513461038054
Kanchipuram,Thoothukudi,447,Bus,7.314233117799381,11.237857013962785,8,1.429565938838835,0,5.360648830420183
Madurai,Chennai,363,Truck,15.487206859495036,4.583522417216368,44,5.585791422454219,0,8.107012724967495
Vellore,Madurai,254,Truck,33.91283760763695,6.915319371646992,14,0.7593175246523425,1,3.3773688113715123
Madurai,Coimbatore,228,Truck,39.80879880452386,11.417107256925123,3,8.305217746424239,1,3.491368090233993
Tirunelveli,Trichy,330,Truck,43.41135764176495,3.9382640231416186,38,6.485154461039952,0,1.7735292167690746
Trichy,Kanchipuram,35,Van,13.291695505606441,17.711041501457395,32,6.769372740619892,1,8.65178629689717
Madurai,Thoothukudi,311,Car,38.33306148729063,8.157493302541182,47,18.309100145240656,1,7.9151747535410575
Coimbatore,Thoothukudi,45,Van,42.11593542099802,14.47550671321286,31,12.356810032932742,0,3.551631789990336
Thoothukudi,Trichy,277,Car,20.707666170072372,15.125282279046248,37,5.091639366929957,1,5.153824115096788
Chennai,Vellore,118,Car,25.138636675313993,15.252263514877614,32,17.140600054652644,1,9.769954322054485
Erode,Salem,66,Van,47.16335516128978,10.769468081906393,31,18.4764618702151,1,5.79967646552995
Salem,Trichy,104,Bus,30.82294562094954,10.911785269856868,43,11.162255026175957,1,9.778445128706192
Erode,Vellore,385,Car,30.16398372256926,7.588187584377612,27,17.681750644103026,0,3.1945524260360267
Chennai,Thoothukudi,199,Truck,26.171949401169048,12.82985712957522,25,15.128868892667933,1,3.94679811563445
Thoothukudi,Tirunelveli,71,Van,31.746805037090095,18.081150277287882,6,19.156450834046023,1,4.43635103871743
Salem,Chennai,213,Truck,18.3892214616585,15.511456681678032,5,17.48442759936146,0,5.162173558189508
Kanchipuram,Madurai,426,Van,19.03621063814835,21.540140709902943,29,11.13340814234789,0,8.835736402127091
Chennai,Kanchipuram,180,Van,23.865523728741657,22.090237523631703,42,18.017302018085562,0,6.513370634583783
Chennai,Salem,481,Car,25.310880459670507,5.384272751005666,7,15.916942732512481,0,7.548967244748356
Tirunelveli,Tirunelveli,340,Truck,24.712934807270074,7.788398951369965,10,1.8408590624050623,0,8.22222020753014
Vellore,Kanchipuram,207,Bus,10.918911074163908,12.57855003729968,40,7.785731999262978,1,2.509711383464634
Vellore,Salem,271,Bus,34.096853079584754,10.579200253418117,49,13.688378187159248,1,3.1654626099026357
Madurai,Coimbatore,236,Bus,49.36949760500581,20.1326775139156,17,11.1217810375464,1,2.6627122125588825
Vellore,Coimbatore,464,Truck,6.931774952118502,17.709320086293538,8,5.463163831039957,1,5.338476993072519
Vellore,Chennai,115,Car,39.62644243678945,21.150835403586402,35,7.340125746463193,0,5.07347925394691
Madurai,Coimbatore,53,Car,48.15626857592392,19.487131262175506,8,8.996234295373826,0,5.3177605690983505
Trichy,Vellore,398,Truck,45.05071480886807,7.488189606495899,13,13.247125221662499,0,9.171776225416277
Tirunelveli,Erode,78,Car,16.49537448766904,2.8537272222605763,42,19.51795791958282,1,1.7461528320111117
Thoothukudi,Erode,88,Car,19.626884909855573,4.446009177399267,34,14.509784696519013,0,8.38885215161004
Tirunelveli,Trichy,332,Bus,32.91804388447273,10.936278455937893,35,4.933132200827316,0,7.45335424941867
Coimbatore,Madurai,239,Van,19.7756020977706,14.31559983874475,13,11.056270642313343,0,9.987846612762917
Thoothukudi,Erode,310,Van,49.5520279120645,18.194624123290126,4,16.77359164237585,1,1.4630966862500308
Salem,Salem,471,Truck,6.793011989875163,22.8139232231362,40,16.148161212665578,1,8.17410266631723
Coimbatore,Erode,127,Van,19.305802229827616,5.3106780552071955,49,13.251615847380805,1,3.7239949913979746
Thoothukudi,Erode,258,Van,43.538423525537915,19.51670982463034,9,4.762241975753749,1,3.093448858519274
Madurai,Trichy,482,Bus,47.391344553179366,7.221049660724604,5,6.402557167639963,0,8.91851947127705
Tirunelveli,Chennai,60,Bus,30.477652536962264,15.419325315125743,9,7.275464836574811,1,2.0844788600022124
Thoothukudi,Chennai,194,Car,30.460706983625773,7.353029801433516,22,10.78151351573074,0,6.696466613710028
Thoothukudi,Erode,181,Bus,40.73792666235907,12.93796040678338,16,3.1321189949554746,1,9.918994164302985
Chennai,Vellore,430,Bus,40.97884721302559,19.88611271912967,43,9.531556418325053,1,6.343654247448543
Erode,Coimbatore,118,Car,5.960304586336377,5.422083583616872,7,11.562379309267394,1,8.240923466230738
Chennai,Erode,456,Van,41.41927265451322,10.873521458091576,36,5.851569884593832,1,1.0913400562778732
Salem,Salem,383,Car,14.62818626597481,11.098710578843635,20,14.567884696584745,0,7.4247519076609
Vellore,Madurai,284,Car,41.66925369963742,10.187639920140654,15,2.7697564337370806,1,5.481743290109071
Salem,Vellore,73,Van,39.04304897351456,17.363054245947403,5,15.586016451401623,1,4.941248685887631
Chennai,Coimbatore,318,Van,37.15850841907165,2.130181760610701,42,15.167580668385684,1,2.844322885640149
Chennai,Coimbatore,315,Car,29.135078796075476,13.64512170739972,20,1.5688950337382508,0,6.521848210694407
Chennai,Thoothukudi,406,Bus,25.807693936035214,10.316115357897644,34,3.8102629908306374,0,8.627914288558273
Tirunelveli,Tirunelveli,134,Truck,24.53410282329276,6.122872940109463,34,1.3703019276671697,1,1.4076456240750113
Chennai,Thoothukudi,441,Bus,11.928595875414134,5.324621381886862,45,9.874805164702504,1,5.314543976281451
Coimbatore,Vellore,79,Van,42.12486847807588,22.842804224791124,29,17.787893806749178,0,9.505510916269497
Salem,Erode,423,Truck,43.43120605480259,9.518565273222118,24,9.226405087628859,1,1.5123963996190453
Erode,Madurai,174,Car,18.082837959570984,18.652762601052267,1,2.121297402150597,0,4.36299803720624
Thoothukudi,Trichy,173,Bus,19.01418009050758,21.19628677127391,26,13.663309591922493,1,7.603218384434869
Salem,Salem,188,Car,9.243637800307143,15.89941119625061,7,7.447222114372038,1,6.686379287339544
Madurai,Erode,29,Bus,49.224720403355654,1.47334324989991,12,19.340720484679206,1,1.7293001911653791
Tirunelveli,Chennai,102,Bus,8.686084965878985,9.734420435957007,1,2.939924020754392,0,9.223744782918937
Kanchipuram,Tirunelveli,290,Bus,43.29387173346651,12.72051985077662,31,12.735242715832376,1,8.338683253438772
Erode,Chennai,186,Truck,12.028589384366066,13.38324616884986,30,7.325731815163735,0,8.913657574919956
Tirunelveli,Chennai,289,Bus,39.928727752722196,14.606215602185262,28,0.6040899365133787,0,3.8948663528096175
Erode,Madurai,128,Car,8.867311606855033,14.006153790319894,21,6.701076505994879,1,4.409743159415842
Erode,Erode,105,Bus,21.88739405741549,8.624331978099054,23,8.405095473655692,0,1.6784836751725338
Trichy,Tirunelveli,377,Car,22.79895826131514,9.881854534556158,47,3.210194004038975,0,7.688996206124088
Chennai,Kanchipuram,159,Bus,6.174134493135341,23.6695438981383,44,12.92857814143124,0,5.885764676373891
Kanchipuram,Erode,463,Van,45.891306282261944,3.309469934410502,11,5.825178533982426,0,2.419271823200228
Madurai,Thoothukudi,63,Van,47.81737916943688,7.658827247239336,38,13.024315472046462,0,1.288704095336214
Erode,Trichy,236,Van,41.532469642354684,18.009965727047184,41,8.431767630427432,1,9.079448545173644
Tirunelveli,Coimbatore,202,Van,32.947448275892256,4.633330667661865,49,13.290546035614708,1,6.222846672019876
Vellore,Salem,316,Bus,39.495540180470954,9.494264235487954,19,11.50613118539727,1,9.741155261570842
Salem,Coimbatore,150,Car,38.60569056740259,4.781421029953699,27,8.115475251999177,1,4.083306846044777
Erode,Vellore,168,Car,21.317448008727382,13.682663187430869,10,13.911677636529497,0,6.698657706170931
Madurai,Madurai,29,Van,17.571662987807596,19.091532223893697,22,10.915666275939692,0,4.336029003585015
Kanchipuram,Tirunelveli,304,Truck,16.94162188112655,21.91555917125595,9,17.04214415736357,0,4.02501441515453
Erode,Erode,257,Bus,39.05318257386359,8.954370352671512,44,17.639128982776867,0,2.1891969768085286
Salem,Kanchipuram,319,Bus,24.761406571183855,6.947111077136452,28,13.460605079908353,1,3.769164998485679
Kanchipuram,Trichy,145,Car,21.51166662082011,1.3829015144477743,48,13.375792231647148,1,9.539542677938377
Thoothukudi,Coimbatore,233,Truck,43.69472979896348,12.488803463125482,9,19.194890862090464,0,7.306346046100469
Vellore,Chennai,70,Van,22.115990818541515,5.096152873013469,34,10.760304479715337,0,6.735486273514058
Kanchipuram,Erode,20,Van,24.1370420545483,3.1915971901150755,20,1.6594736301855464,0,5.036143895406578
Coimbatore,Erode,182,Van,8.888689025941565,18.86922181880361,32,7.1193876268760885,1,6.416630689113515
Tirunelveli,Tirunelveli,467,Truck,6.596219716181533,2.2206643505299133,12,8.709404806542837,0,3.1834017739520677
Kanchipuram,Chennai,69,Car,46.16718629808106,9.456484337424172,41,8.486725121862886,0,1.2210269369759108
Coimbatore,Trichy,13,Truck,37.75594358766466,5.357796387743164,26,2.426446876227597,1,9.923236464870707
Erode,Coimbatore,74,Bus,8.51769012778458,1.5266095081711186,49,19.503913782036513,0,9.489862583637677
Erode,Kanchipuram,391,Bus,12.834284223044913,4.156446929754347,33,10.543630879683299,0,3.6678320616172475
Coimbatore,Coimbatore,367,Car,30.30906479449104,16.333733693221998,20,6.269312108995776,1,4.438373396460548
Thoothukudi,Chennai,129,Truck,42.85775314458697,23.87822089556373,35,18.449626165161238,0,3.7191642407965597
Thoothukudi,Trichy,323,Car,49.099533687848904,6.434565010171257,49,3.459301517625148,0,5.754398531244512
Madurai,Erode,168,Truck,12.169013229021667,1.5340610428580268,2,7.697138828547298,1,6.6963974949952165
Madurai,Salem,252,Car,28.088957121290512,21.699000132666495,40,16.21323253527692,1,2.2608760650321673
Salem,Madurai,320,Van,23.339846676403297,19.74971546293612,10,16.103160156137157,1,3.481046165439429
Kanchipuram,Vellore,247,Van,25.01506098935912,18.61742967774075,14,14.053466180664664,1,3.3718449200004548
Salem,Trichy,302,Van,18.3608913342944,21.615003889159215,20,13.024232284182506,1,3.4482882314251855
Chennai,Salem,217,Van,14.518539290853559,17.23961470358422,5,2.2195717987264176,0,3.8337471820854025
